year,district,contact_type_cd,sex_code_cd,race_code_cd,age_group,count
2022,16,INVSTG,M,WBH,19-30,1
2022,16,INVSTG,M,WHI,19-30,1
2022,16,INVSTG,M,WHI,30-40,2
2022,16,INVSTG,M,WHI,40-50,1
2022,16,INVSTG,M,WHI,50-60,1
2022,16,INVSTG,M,WHT,19-30,153
2022,16,INVSTG,M,WHT,30-40,215
2022,16,INVSTG,M,WHT,40-50,210
2022,16,INVSTG,M,WHT,50-60,170
2022,16,INVSTG,M,WHT,60 or older,124
2022,16,INVSTG,M,WHT,Juvenile,48
2022,16,INVSTG,M,WWH,19-30,314
2022,16,INVSTG,M,WWH,30-40,178
2022,16,INVSTG,M,WWH,40-50,85
2022,16,INVSTG,M,WWH,50-60,55
2022,16,INVSTG,M,WWH,60 or older,22
2022,16,INVSTG,M,WWH,Juvenile,81
2022,16,INVSTG,X,WHT,40-50,2
2022,16,PRO,M,WHT,40-50,1
2022,17,INVSTG,F,API,19-30,4
2022,17,INVSTG,F,API,30-40,1
2022,17,INVSTG,F,API,40-50,1
2022,17,INVSTG,F,API,Juvenile,2
2022,17,INVSTG,F,BLK,19-30,39
2022,17,INVSTG,F,BLK,30-40,7
2022,17,INVSTG,F,BLK,40-50,6
2022,17,INVSTG,F,BLK,50-60,6
2022,17,INVSTG,F,BLK,60 or older,1
2022,17,INVSTG,F,BLK,Juvenile,8
2022,17,INVSTG,F,I,40-50,1
2022,17,INVSTG,F,WHI,30-40,1
2022,17,INVSTG,F,WHT,19-30,23
2022,17,INVSTG,F,WHT,30-40,11
2022,17,INVSTG,F,WHT,40-50,2
2022,17,INVSTG,F,WHT,50-60,1
2022,17,INVSTG,F,WHT,60 or older,3
2022,17,INVSTG,F,WHT,Juvenile,5
2022,17,INVSTG,F,WWH,19-30,104
2022,17,INVSTG,F,WWH,30-40,16
2022,17,INVSTG,F,WWH,40-50,4
2022,17,INVSTG,F,WWH,Juvenile,20
2022,17,INVSTG,M,API,19-30,22
2022,17,INVSTG,M,API,30-40,8
2022,17,INVSTG,M,API,40-50,7
2022,17,INVSTG,M,API,50-60,4
2022,17,INVSTG,M,API,Juvenile,3
2022,17,INVSTG,M,BLK,19-30,160
2022,17,INVSTG,M,BLK,30-40,59
2022,17,INVSTG,M,BLK,40-50,19
2022,17,INVSTG,M,BLK,50-60,10
2022,17,INVSTG,M,BLK,60 or older,5
2022,17,INVSTG,M,BLK,Juvenile,36
2022,17,INVSTG,M,I,19-30,2
2022,17,INVSTG,M,I,Juvenile,1
2022,17,INVSTG,M,P,30-40,3
2022,17,INVSTG,M,P,40-50,1
2022,17,INVSTG,M,WHT,19-30,59
2022,17,INVSTG,M,WHT,30-40,39
2022,17,INVSTG,M,WHT,40-50,29
2022,17,INVSTG,M,WHT,50-60,22
2022,17,INVSTG,M,WHT,60 or older,16
2022,17,INVSTG,M,WHT,Juvenile,23
2022,17,INVSTG,M,WWH,19-30,543
2022,17,INVSTG,M,WWH,30-40,135
2022,17,INVSTG,M,WWH,40-50,74
2022,17,INVSTG,M,WWH,50-60,27
2022,17,INVSTG,M,WWH,60 or older,11
2022,17,INVSTG,M,WWH,Juvenile,101
2022,17,INVSTG,X,WWH,19-30,1
2022,18,GANGLTR,F,BLK,19-30,2
2022,18,GANGLTR,F,BLK,30-40,3
2022,18,GANGLTR,F,BLK,40-50,27
2022,18,GANGLTR,F,BLK,50-60,19
2022,18,GANGLTR,F,WHT,19-30,5
2022,18,GANGLTR,F,WHT,30-40,5
2022,18,GANGLTR,F,WHT,40-50,6
2022,18,GANGLTR,F,WWH,30-40,4
2022,18,GANGLTR,M,API,19-30,1
2022,18,GANGLTR,M,BLK,19-30,49
2022,18,GANGLTR,M,BLK,30-40,65
2022,18,GANGLTR,M,BLK,40-50,46
2022,18,GANGLTR,M,BLK,50-60,83
2022,18,GANGLTR,M,BLK,60 or older,25
2022,18,GANGLTR,M,BLK,Juvenile,8
2022,18,GANGLTR,M,WHT,19-30,8
2022,18,GANGLTR,M,WHT,30-40,20
2022,18,GANGLTR,M,WHT,40-50,4
2022,18,GANGLTR,M,WHT,50-60,4
2022,18,GANGLTR,M,WWH,19-30,1
2022,18,GANGLTR,M,WWH,30-40,5
2022,18,GANGLTR,M,WWH,40-50,1
2022,18,GANGLTR,M,WWH,50-60,2
2022,18,GANGLTR,M,WWH,60 or older,1
2022,18,INVSTG,F,BLK,19-30,200
2022,18,INVSTG,F,BLK,30-40,49
2022,18,INVSTG,F,BLK,40-50,41
2022,18,INVSTG,F,BLK,50-60,19
2022,18,INVSTG,F,BLK,60 or older,4
2022,18,INVSTG,F,BLK,Juvenile,22
2022,18,INVSTG,F,P,19-30,1
2022,18,INVSTG,F,WHT,19-30,32
2022,18,INVSTG,F,WHT,30-40,14
2022,18,INVSTG,F,WHT,40-50,4
2022,18,INVSTG,F,WHT,50-60,2
2022,18,INVSTG,F,WHT,60 or older,3
2022,18,INVSTG,F,WHT,Juvenile,5
2022,18,INVSTG,F,WWH,19-30,50
2022,18,INVSTG,F,WWH,30-40,12
2022,18,INVSTG,F,WWH,40-50,1
2022,18,INVSTG,F,WWH,Juvenile,16
2022,18,INVSTG,M,API,19-30,19
2022,18,INVSTG,M,API,30-40,5
2022,18,INVSTG,M,API,40-50,1
2022,18,INVSTG,M,API,50-60,1
2022,18,INVSTG,M,BLK,19-30,915
2022,18,INVSTG,M,BLK,30-40,491
2022,18,INVSTG,M,BLK,40-50,220
2022,18,INVSTG,M,BLK,50-60,177
2022,18,INVSTG,M,BLK,60 or older,86
2022,18,INVSTG,M,BLK,Juvenile,123
2022,18,INVSTG,M,I,19-30,5
2022,18,INVSTG,M,I,Juvenile,1
2022,18,INVSTG,M,P,30-40,1
2022,18,INVSTG,M,P,40-50,1
2022,18,INVSTG,M,P,50-60,1
2022,18,INVSTG,M,WHI,30-40,1
2022,18,INVSTG,M,WHT,19-30,94
2022,18,INVSTG,M,WHT,30-40,69
2022,18,INVSTG,M,WHT,40-50,37
2022,18,INVSTG,M,WHT,50-60,27
2022,18,INVSTG,M,WHT,60 or older,15
2022,18,INVSTG,M,WHT,Juvenile,8
2022,18,INVSTG,M,WWH,19-30,237
2022,18,INVSTG,M,WWH,30-40,57
2022,18,INVSTG,M,WWH,40-50,20
2022,18,INVSTG,M,WWH,50-60,8
2022,18,INVSTG,M,WWH,60 or older,6
2022,18,INVSTG,M,WWH,Juvenile,24
2022,18,INVSTG,X,BLK,19-30,2
2022,18,INVSTG,X,BLK,Juvenile,1
2022,18,INVSTG,X,WHT,Juvenile,1
2022,19,GANGLTR,M,BLK,19-30,7
2022,19,GANGLTR,M,BLK,30-40,8
2022,19,GANGLTR,M,BLK,Juvenile,14
2022,19,GANGLTR,M,WWH,19-30,1
2022,19,GANGLTR,M,WWH,30-40,1
2022,19,GANGLTR,M,WWH,Juvenile,1
2022,19,INVSTG,F,API,19-30,9
2022,19,INVSTG,F,API,30-40,4
2022,19,INVSTG,F,API,60 or older,1
2022,19,INVSTG,F,BLK,19-30,96
2022,19,INVSTG,F,BLK,30-40,35
2022,19,INVSTG,F,BLK,40-50,17
2022,19,INVSTG,F,BLK,50-60,15
2022,19,INVSTG,F,BLK,60 or older,2
2022,19,INVSTG,F,BLK,Juvenile,18
2022,19,INVSTG,F,I,19-30,2
2022,19,INVSTG,F,I,40-50,1
2022,19,INVSTG,F,P,19-30,2
2022,19,INVSTG,F,P,50-60,1
2022,19,INVSTG,F,WHT,19-30,42
2022,19,INVSTG,F,WHT,30-40,14
2022,19,INVSTG,F,WHT,40-50,11
2022,19,INVSTG,F,WHT,50-60,5
2022,19,INVSTG,F,WHT,60 or older,3
2022,19,INVSTG,F,WHT,Juvenile,7
2022,19,INVSTG,F,WWH,19-30,77
2022,19,INVSTG,F,WWH,30-40,17
2022,19,INVSTG,F,WWH,40-50,5
2022,19,INVSTG,F,WWH,50-60,2
2022,19,INVSTG,F,WWH,60 or older,1
2022,19,INVSTG,F,WWH,Juvenile,19
2022,19,INVSTG,M,API,19-30,28
2022,19,INVSTG,M,API,30-40,8
2022,19,INVSTG,M,API,40-50,8
2022,19,INVSTG,M,API,50-60,6
2022,19,INVSTG,M,API,60 or older,2
2022,19,INVSTG,M,API,Juvenile,8
2022,19,INVSTG,M,BLK,19-30,407
2022,19,INVSTG,M,BLK,30-40,214
2022,19,INVSTG,M,BLK,40-50,121
2022,19,INVSTG,M,BLK,50-60,115
2022,19,INVSTG,M,BLK,60 or older,62
2022,19,INVSTG,M,BLK,Juvenile,117
2022,19,INVSTG,M,I,19-30,3
2022,19,INVSTG,M,I,40-50,2
2022,19,INVSTG,M,I,50-60,2
2022,19,INVSTG,M,P,19-30,2
2022,19,INVSTG,M,P,40-50,2
2022,19,INVSTG,M,P,50-60,1
2022,19,INVSTG,M,WHI,30-40,1
2022,19,INVSTG,M,WHT,19-30,135
2022,19,INVSTG,M,WHT,30-40,73
2022,19,INVSTG,M,WHT,40-50,65
2022,19,INVSTG,M,WHT,50-60,65
2022,19,INVSTG,M,WHT,60 or older,19
2022,19,INVSTG,M,WHT,Juvenile,20
2022,19,INVSTG,M,WWH,19-30,302
2022,19,INVSTG,M,WWH,30-40,88
2022,19,INVSTG,M,WWH,40-50,36
2022,19,INVSTG,M,WWH,50-60,20
2022,19,INVSTG,M,WWH,60 or older,24
2022,19,INVSTG,M,WWH,Juvenile,50
2022,19,INVSTG,X,BLK,30-40,1
2022,19,INVSTG,X,BLK,50-60,1
2022,19,INVSTG,X,WHT,60 or older,1
2022,19,INVSTG,X,WWH,19-30,1
2022,20,GANGLTR,M,API,19-30,1
2022,20,GANGLTR,M,API,40-50,1
2022,20,GANGLTR,M,BLK,19-30,2
2022,20,GANGLTR,M,BLK,30-40,8
2022,20,GANGLTR,M,BLK,40-50,1
2022,20,GANGLTR,M,BLK,50-60,1
2022,20,GANGLTR,M,BLK,60 or older,2
2022,20,GANGLTR,M,BLK,Juvenile,1
2022,20,GANGLTR,M,WWH,50-60,3
2022,20,INVSTG,F,API,19-30,2
2022,20,INVSTG,F,API,30-40,2
2022,20,INVSTG,F,API,40-50,1
2022,20,INVSTG,F,API,Juvenile,2
2022,20,INVSTG,F,BLK,19-30,58
2022,20,INVSTG,F,BLK,30-40,29
2022,20,INVSTG,F,BLK,40-50,13
2022,20,INVSTG,F,BLK,50-60,16
2022,20,INVSTG,F,BLK,60 or older,27
2022,20,INVSTG,F,BLK,Juvenile,14
2022,20,INVSTG,F,P,19-30,1
2022,20,INVSTG,F,P,30-40,1
2022,20,INVSTG,F,WHT,19-30,29
2022,20,INVSTG,F,WHT,30-40,25
2022,20,INVSTG,F,WHT,40-50,16
2022,20,INVSTG,F,WHT,50-60,10
2022,20,INVSTG,F,WHT,60 or older,3
2022,20,INVSTG,F,WHT,Juvenile,6
2022,20,INVSTG,F,WWH,19-30,40
2022,20,INVSTG,F,WWH,30-40,11
2022,20,INVSTG,F,WWH,40-50,8
2022,20,INVSTG,F,WWH,50-60,2
2022,20,INVSTG,F,WWH,Juvenile,7
2022,20,INVSTG,M,API,19-30,32
2022,20,INVSTG,M,API,30-40,12
2022,20,INVSTG,M,API,40-50,15
2022,20,INVSTG,M,API,50-60,15
2022,20,INVSTG,M,API,60 or older,5
2022,20,INVSTG,M,API,Juvenile,2
2022,20,INVSTG,M,BLK,19-30,169
2022,20,INVSTG,M,BLK,30-40,151
2022,20,INVSTG,M,BLK,40-50,122
2022,20,INVSTG,M,BLK,50-60,174
2022,20,INVSTG,M,BLK,60 or older,129
2022,20,INVSTG,M,BLK,Juvenile,42
2022,20,INVSTG,M,I,19-30,1
2022,20,INVSTG,M,I,40-50,3
2022,20,INVSTG,M,I,50-60,6
2022,20,INVSTG,M,I,60 or older,1
2022,20,INVSTG,M,P,19-30,3
2022,20,INVSTG,M,P,30-40,1
2022,20,INVSTG,M,P,50-60,3
2022,20,INVSTG,M,WHT,19-30,92
2022,20,INVSTG,M,WHT,30-40,81
2022,20,INVSTG,M,WHT,40-50,79
2022,20,INVSTG,M,WHT,50-60,86
2022,20,INVSTG,M,WHT,60 or older,47
2022,20,INVSTG,M,WHT,Juvenile,17
2022,20,INVSTG,M,WWH,19-30,173
2022,20,INVSTG,M,WWH,30-40,79
2022,20,INVSTG,M,WWH,40-50,62
2022,20,INVSTG,M,WWH,50-60,119
2022,20,INVSTG,M,WWH,60 or older,33
2022,20,INVSTG,M,WWH,Juvenile,32
2022,20,INVSTG,X,BLK,Juvenile,1
2022,22,GANGLTR,M,BLK,19-30,1
2022,22,GANGLTR,M,BLK,Juvenile,1
2022,22,INVSTG,F,API,19-30,1
2022,22,INVSTG,F,BLK,19-30,119
2022,22,INVSTG,F,BLK,30-40,38
2022,22,INVSTG,F,BLK,40-50,9
2022,22,INVSTG,F,BLK,50-60,10
2022,22,INVSTG,F,BLK,60 or older,1
2022,22,INVSTG,F,BLK,Juvenile,31
2022,22,INVSTG,F,WHT,19-30,6
2022,22,INVSTG,F,WHT,40-50,4
2022,22,INVSTG,F,WHT,50-60,1
2022,22,INVSTG,F,WHT,Juvenile,5
2022,22,INVSTG,F,WWH,19-30,1
2022,22,INVSTG,F,WWH,40-50,1
2022,22,INVSTG,F,WWH,Juvenile,1
2022,22,INVSTG,M,API,19-30,4
2022,22,INVSTG,M,API,Juvenile,1
2022,22,INVSTG,M,BLK,19-30,1055
2022,22,INVSTG,M,BLK,30-40,371
2022,22,INVSTG,M,BLK,40-50,150
2022,22,INVSTG,M,BLK,50-60,75
2022,22,INVSTG,M,BLK,60 or older,52
2022,22,INVSTG,M,BLK,Juvenile,206
2022,22,INVSTG,M,P,50-60,1
2022,22,INVSTG,M,WHT,19-30,19
2022,22,INVSTG,M,WHT,30-40,16
2022,22,INVSTG,M,WHT,40-50,9
2022,22,INVSTG,M,WHT,50-60,1
2022,22,INVSTG,M,WHT,60 or older,2
2022,22,INVSTG,M,WHT,Juvenile,14
2022,22,INVSTG,M,WWH,19-30,27
2022,22,INVSTG,M,WWH,30-40,7
2022,22,INVSTG,M,WWH,40-50,6
2022,22,INVSTG,M,WWH,50-60,1
2022,22,INVSTG,M,WWH,60 or older,1
2022,22,INVSTG,M,WWH,Juvenile,17
2022,22,INVSTG,X,BLK,Juvenile,1
2022,24,GANGLTR,F,BLK,19-30,1
2022,24,GANGLTR,F,BLK,40-50,3
2022,24,GANGLTR,F,BLK,50-60,2
2022,24,GANGLTR,F,WHT,40-50,1
2022,24,GANGLTR,F,WHT,Juvenile,1
2022,24,GANGLTR,M,BLK,19-30,13
2022,24,GANGLTR,M,BLK,30-40,5
2022,24,GANGLTR,M,BLK,40-50,7
2022,24,GANGLTR,M,BLK,50-60,5
2022,24,GANGLTR,M,BLK,60 or older,1
2022,24,GANGLTR,M,WHT,30-40,1
2022,24,GANGLTR,M,WWH,40-50,4
2022,24,INVSTG,F,API,19-30,12
2022,24,INVSTG,F,API,30-40,4
2022,24,INVSTG,F,API,40-50,3
2022,24,INVSTG,F,API,50-60,2
2022,24,INVSTG,F,API,60 or older,4
2022,24,INVSTG,F,API,Juvenile,8
2022,24,INVSTG,F,BLK,19-30,132
2022,24,INVSTG,F,BLK,30-40,43
2022,24,INVSTG,F,BLK,40-50,33
2022,24,INVSTG,F,BLK,50-60,11
2022,24,INVSTG,F,BLK,60 or older,4
2022,24,INVSTG,F,BLK,Juvenile,18
2022,24,INVSTG,F,P,30-40,1
2022,24,INVSTG,F,WHI,50-60,1
2022,24,INVSTG,F,WHT,19-30,44
2022,24,INVSTG,F,WHT,30-40,19
2022,24,INVSTG,F,WHT,40-50,11
2022,24,INVSTG,F,WHT,50-60,12
2022,24,INVSTG,F,WHT,60 or older,2
2022,24,INVSTG,F,WHT,Juvenile,8
2022,24,INVSTG,F,WWH,19-30,95
2022,24,INVSTG,F,WWH,30-40,9
2022,24,INVSTG,F,WWH,40-50,11
2022,24,INVSTG,F,WWH,50-60,2
2022,24,INVSTG,F,WWH,60 or older,1
2022,24,INVSTG,F,WWH,Juvenile,18
2022,24,INVSTG,M,API,19-30,99
2022,24,INVSTG,M,API,30-40,25
2022,24,INVSTG,M,API,40-50,19
2022,24,INVSTG,M,API,50-60,6
2022,24,INVSTG,M,API,60 or older,5
2022,24,INVSTG,M,API,Juvenile,25
2022,24,INVSTG,M,BLK,19-30,520
2022,24,INVSTG,M,BLK,30-40,256
2022,24,INVSTG,M,BLK,40-50,181
2022,24,INVSTG,M,BLK,50-60,98
2022,24,INVSTG,M,BLK,60 or older,81
2022,24,INVSTG,M,BLK,Juvenile,68
2022,24,INVSTG,M,I,19-30,1
2022,24,INVSTG,M,I,30-40,3
2022,24,INVSTG,M,I,50-60,1
2022,24,INVSTG,M,P,19-30,1
2022,24,INVSTG,M,P,30-40,1
2022,24,INVSTG,M,P,40-50,1
2022,24,INVSTG,M,WHT,19-30,96
2022,24,INVSTG,M,WHT,30-40,59
2022,24,INVSTG,M,WHT,40-50,31
2022,24,INVSTG,M,WHT,50-60,32
2022,24,INVSTG,M,WHT,60 or older,27
2022,24,INVSTG,M,WHT,Juvenile,26
2022,24,INVSTG,M,WWH,19-30,286
2022,24,INVSTG,M,WWH,30-40,89
2022,24,INVSTG,M,WWH,40-50,80
2022,24,INVSTG,M,WWH,50-60,52
2022,24,INVSTG,M,WWH,60 or older,10
2022,24,INVSTG,M,WWH,Juvenile,89
2022,24,PRO,M,BLK,19-30,1
2022,25,GANGLTR,F,BLK,19-30,1
2022,25,GANGLTR,F,BLK,30-40,3
2022,25,GANGLTR,M,API,40-50,1
2022,25,GANGLTR,M,BLK,19-30,20
2022,25,GANGLTR,M,BLK,30-40,18
2022,25,GANGLTR,M,BLK,40-50,4
2022,25,GANGLTR,M,BLK,50-60,3
2022,25,GANGLTR,M,BLK,Juvenile,1
2022,25,GANGLTR,M,WWH,40-50,1
2022,25,INVSTG,F,API,19-30,1
2022,25,INVSTG,F,BLK,19-30,81
2022,25,INVSTG,F,BLK,30-40,29
2022,25,INVSTG,F,BLK,40-50,12
2022,25,INVSTG,F,BLK,50-60,12
2022,25,INVSTG,F,BLK,60 or older,5
2022,25,INVSTG,F,BLK,Juvenile,14
2022,25,INVSTG,F,P,40-50,1
2022,25,INVSTG,F,P,Juvenile,1
2022,25,INVSTG,F,WHT,19-30,25
2022,25,INVSTG,F,WHT,30-40,27
2022,25,INVSTG,F,WHT,40-50,8
2022,25,INVSTG,F,WHT,50-60,7
2022,25,INVSTG,F,WHT,60 or older,1
2022,25,INVSTG,F,WHT,Juvenile,1
2022,25,INVSTG,F,WWH,19-30,142
2022,25,INVSTG,F,WWH,30-40,41
2022,25,INVSTG,F,WWH,40-50,11
2022,25,INVSTG,F,WWH,50-60,5
2022,25,INVSTG,F,WWH,60 or older,1
2022,25,INVSTG,F,WWH,Juvenile,32
2022,25,INVSTG,M,API,19-30,6
2022,25,INVSTG,M,API,30-40,7
2022,25,INVSTG,M,API,40-50,1
2022,25,INVSTG,M,API,Juvenile,2
2022,25,INVSTG,M,BLK,19-30,625
2022,25,INVSTG,M,BLK,30-40,210
2022,25,INVSTG,M,BLK,40-50,83
2022,25,INVSTG,M,BLK,50-60,76
2022,25,INVSTG,M,BLK,60 or older,31
2022,25,INVSTG,M,BLK,Juvenile,145
2022,25,INVSTG,M,I,30-40,2
2022,25,INVSTG,M,P,19-30,1
2022,25,INVSTG,M,P,30-40,1
2022,25,INVSTG,M,WHI,40-50,1
2022,25,INVSTG,M,WHT,19-30,41
2022,25,INVSTG,M,WHT,30-40,36
2022,25,INVSTG,M,WHT,40-50,21
2022,25,INVSTG,M,WHT,50-60,18
2022,25,INVSTG,M,WHT,60 or older,16
2022,25,INVSTG,M,WHT,Juvenile,7
2022,25,INVSTG,M,WWH,19-30,954
2022,25,INVSTG,M,WWH,30-40,294
2022,25,INVSTG,M,WWH,40-50,175
2022,25,INVSTG,M,WWH,50-60,91
2022,25,INVSTG,M,WWH,60 or older,29
2022,25,INVSTG,M,WWH,Juvenile,212
2022,25,INVSTG,X,BLK,40-50,2
2022,25,PRO,F,BLK,60 or older,1
2022,25,PRO,F,WHT,30-40,4
2022,25,PRO,F,WHT,50-60,1
2022,31,INVSTG,F,BLK,19-30,9
2022,31,INVSTG,F,BLK,30-40,3
2022,31,INVSTG,F,BLK,40-50,2
2022,31,INVSTG,F,BLK,60 or older,1
2022,31,INVSTG,F,BLK,Juvenile,1
2022,31,INVSTG,F,WHT,19-30,1
2022,31,INVSTG,F,WHT,30-40,2
2022,31,INVSTG,F,WWH,19-30,9
2022,31,INVSTG,F,WWH,30-40,2
2022,31,INVSTG,F,WWH,50-60,1
2022,31,INVSTG,F,WWH,Juvenile,3
2022,31,INVSTG,M,API,19-30,3
2022,31,INVSTG,M,API,40-50,1
2022,31,INVSTG,M,BLK,19-30,52
2022,31,INVSTG,M,BLK,30-40,31
2022,31,INVSTG,M,BLK,40-50,9
2022,31,INVSTG,M,BLK,50-60,5
2022,31,INVSTG,M,BLK,60 or older,2
2022,31,INVSTG,M,BLK,Juvenile,13
2022,31,INVSTG,M,WHI,30-40,1
2022,31,INVSTG,M,WHT,19-30,6
2022,31,INVSTG,M,WHT,30-40,4
2022,31,INVSTG,M,WHT,40-50,2
2022,31,INVSTG,M,WHT,60 or older,1
2022,31,INVSTG,M,WHT,Juvenile,1
2022,31,INVSTG,M,WWH,19-30,15
2022,31,INVSTG,M,WWH,30-40,11
2022,31,INVSTG,M,WWH,40-50,2
2022,31,INVSTG,M,WWH,50-60,1
2022,31,INVSTG,M,WWH,Juvenile,6
2022,41,INVSTG,F,WWH,19-30,1
2022,41,INVSTG,M,WWH,30-40,1
2023,1,GANGLTR,F,BLK,40-50,1
2023,1,GANGLTR,F,WWH,40-50,1
2023,1,GANGLTR,M,WWH,19-30,1
2023,1,GANGLTR,M,WWH,30-40,2
2023,1,INVSTG,F,API,19-30,7
2023,1,INVSTG,F,API,40-50,1
2023,1,INVSTG,F,API,50-60,1
2023,1,INVSTG,F,BLK,19-30,288
2023,1,INVSTG,F,BLK,30-40,98
2023,1,INVSTG,F,BLK,40-50,45
2023,1,INVSTG,F,BLK,50-60,25
2023,1,INVSTG,F,BLK,60 or older,3
2023,1,INVSTG,F,BLK,Juvenile,100
2023,1,INVSTG,F,P,30-40,1
2023,1,INVSTG,F,WHT,19-30,48
2023,1,INVSTG,F,WHT,30-40,20
2023,1,INVSTG,F,WHT,40-50,8
2023,1,INVSTG,F,WHT,50-60,3
2023,1,INVSTG,F,WHT,60 or older,2
2023,1,INVSTG,F,WHT,Juvenile,18
2023,1,INVSTG,F,WWH,19-30,161
2023,1,INVSTG,F,WWH,30-40,21
2023,1,INVSTG,F,WWH,40-50,9
2023,1,INVSTG,F,WWH,50-60,1
2023,1,INVSTG,F,WWH,60 or older,2
2023,1,INVSTG,F,WWH,Juvenile,27
2023,1,INVSTG,M,API,19-30,20
2023,1,INVSTG,M,API,30-40,8
2023,1,INVSTG,M,API,40-50,3
2023,1,INVSTG,M,API,50-60,3
2023,1,INVSTG,M,API,60 or older,2
2023,1,INVSTG,M,API,Juvenile,3
2023,1,INVSTG,M,BLK,19-30,1095
2023,1,INVSTG,M,BLK,30-40,644
2023,1,INVSTG,M,BLK,40-50,352
2023,1,INVSTG,M,BLK,50-60,229
2023,1,INVSTG,M,BLK,60 or older,147
2023,1,INVSTG,M,BLK,Juvenile,328
2023,1,INVSTG,M,I,19-30,6
2023,1,INVSTG,M,I,30-40,2
2023,1,INVSTG,M,I,50-60,1
2023,1,INVSTG,M,P,19-30,1
2023,1,INVSTG,M,P,30-40,2
2023,1,INVSTG,M,P,60 or older,1
2023,1,INVSTG,M,WHI,19-30,1
2023,1,INVSTG,M,WHI,Juvenile,1
2023,1,INVSTG,M,WHT,19-30,142
2023,1,INVSTG,M,WHT,30-40,104
2023,1,INVSTG,M,WHT,40-50,37
2023,1,INVSTG,M,WHT,50-60,26
2023,1,INVSTG,M,WHT,60 or older,23
2023,1,INVSTG,M,WHT,Juvenile,28
2023,1,INVSTG,M,WWH,19-30,614
2023,1,INVSTG,M,WWH,30-40,166
2023,1,INVSTG,M,WWH,40-50,49
2023,1,INVSTG,M,WWH,50-60,17
2023,1,INVSTG,M,WWH,60 or older,12
2023,1,INVSTG,M,WWH,Juvenile,114
2023,1,INVSTG,X,BLK,19-30,2
2023,1,INVSTG,X,BLK,30-40,1
2023,1,INVSTG,X,BLK,Juvenile,2
2023,1,INVSTG,X,WHT,19-30,1
2023,1,INVSTG,X,WWH,19-30,2
2023,2,GANGLTR,F,BLK,30-40,1
2023,2,GANGLTR,F,BLK,40-50,1
2023,2,GANGLTR,M,BLK,19-30,2
2023,2,GANGLTR,M,BLK,30-40,10
2023,2,GANGLTR,M,BLK,40-50,6
2023,2,GANGLTR,M,BLK,50-60,6
2023,2,GANGLTR,M,BLK,60 or older,6
2023,2,GANGLTR,M,WWH,19-30,1
2023,2,INVSTG,F,API,19-30,2
2023,2,INVSTG,F,API,Juvenile,1
2023,2,INVSTG,F,BLK,19-30,271
2023,2,INVSTG,F,BLK,30-40,87
2023,2,INVSTG,F,BLK,40-50,34
2023,2,INVSTG,F,BLK,50-60,12
2023,2,INVSTG,F,BLK,60 or older,7
2023,2,INVSTG,F,BLK,Juvenile,77
2023,2,INVSTG,F,WHT,19-30,6
2023,2,INVSTG,F,WHT,30-40,2
2023,2,INVSTG,F,WHT,40-50,2
2023,2,INVSTG,F,WWH,19-30,5
2023,2,INVSTG,F,WWH,30-40,1
2023,2,INVSTG,F,WWH,Juvenile,3
2023,2,INVSTG,M,API,30-40,2
2023,2,INVSTG,M,API,50-60,3
2023,2,INVSTG,M,API,Juvenile,1
2023,2,INVSTG,M,BLK,19-30,1537
2023,2,INVSTG,M,BLK,30-40,750
2023,2,INVSTG,M,BLK,40-50,287
2023,2,INVSTG,M,BLK,50-60,128
2023,2,INVSTG,M,BLK,60 or older,62
2023,2,INVSTG,M,BLK,Juvenile,393
2023,2,INVSTG,M,I,40-50,1
2023,2,INVSTG,M,WHT,19-30,9
2023,2,INVSTG,M,WHT,30-40,3
2023,2,INVSTG,M,WHT,40-50,2
2023,2,INVSTG,M,WHT,50-60,1
2023,2,INVSTG,M,WHT,60 or older,1
2023,2,INVSTG,M,WHT,Juvenile,3
2023,2,INVSTG,M,WWH,19-30,54
2023,2,INVSTG,M,WWH,30-40,15
2023,2,INVSTG,M,WWH,40-50,2
2023,2,INVSTG,M,WWH,50-60,2
2023,2,INVSTG,M,WWH,Juvenile,11
2023,2,INVSTG,X,BLK,30-40,1
2023,2,PRO,F,BLK,40-50,1
2023,3,GANGLTR,F,BLK,19-30,8
2023,3,GANGLTR,F,BLK,30-40,2
2023,3,GANGLTR,F,BLK,40-50,2
2023,3,GANGLTR,F,BLK,50-60,1
2023,3,GANGLTR,M,API,19-30,1
2023,3,GANGLTR,M,API,40-50,1
2023,3,GANGLTR,M,BLK,19-30,44
2023,3,GANGLTR,M,BLK,30-40,33
2023,3,GANGLTR,M,BLK,40-50,32
2023,3,GANGLTR,M,BLK,50-60,27
2023,3,GANGLTR,M,BLK,60 or older,9
2023,3,GANGLTR,M,BLK,Juvenile,17
2023,3,GANGLTR,M,WWH,19-30,1
2023,3,INVSTG,F,API,19-30,1
2023,3,INVSTG,F,BLK,19-30,166
2023,3,INVSTG,F,BLK,30-40,52
2023,3,INVSTG,F,BLK,40-50,23
2023,3,INVSTG,F,BLK,50-60,18
2023,3,INVSTG,F,BLK,60 or older,5
2023,3,INVSTG,F,BLK,Juvenile,52
2023,3,INVSTG,F,WHT,19-30,4
2023,3,INVSTG,F,WHT,30-40,1
2023,3,INVSTG,F,WHT,40-50,1
2023,3,INVSTG,F,WHT,Juvenile,1
2023,3,INVSTG,F,WWH,19-30,2
