year,district,contact_type_cd,count,age_group,a_count,race_code_cd,r_count,sex_code_cd,s_count
2020,15,INVSTG,3229,60 or older,135,I,3,F,346
2020,15,INVSTG,3229,60 or older,135,I,3,M,2880
2020,15,INVSTG,3229,60 or older,135,I,3,X,3
2020,15,INVSTG,3229,60 or older,135,P,3,F,346
2020,15,INVSTG,3229,60 or older,135,P,3,M,2880
2020,15,INVSTG,3229,60 or older,135,P,3,X,3
2020,15,INVSTG,3229,60 or older,135,WHT,61,F,346
2020,15,INVSTG,3229,60 or older,135,WHT,61,M,2880
2020,15,INVSTG,3229,60 or older,135,WHT,61,X,3
2020,15,INVSTG,3229,60 or older,135,WWH,143,F,346
2020,15,INVSTG,3229,60 or older,135,WWH,143,M,2880
2020,15,INVSTG,3229,60 or older,135,WWH,143,X,3
2020,15,INVSTG,3229,Juvenile,381,API,7,F,346
2020,15,INVSTG,3229,Juvenile,381,API,7,M,2880
2020,15,INVSTG,3229,Juvenile,381,API,7,X,3
2020,15,INVSTG,3229,Juvenile,381,BLK,3012,F,346
2020,15,INVSTG,3229,Juvenile,381,BLK,3012,M,2880
2020,15,INVSTG,3229,Juvenile,381,BLK,3012,X,3
2020,15,INVSTG,3229,Juvenile,381,I,3,F,346
2020,15,INVSTG,3229,Juvenile,381,I,3,M,2880
2020,15,INVSTG,3229,Juvenile,381,I,3,X,3
2020,15,INVSTG,3229,Juvenile,381,P,3,F,346
2020,15,INVSTG,3229,Juvenile,381,P,3,M,2880
2020,15,INVSTG,3229,Juvenile,381,P,3,X,3
2020,15,INVSTG,3229,Juvenile,381,WHT,61,F,346
2020,15,INVSTG,3229,Juvenile,381,WHT,61,M,2880
2020,15,INVSTG,3229,Juvenile,381,WHT,61,X,3
2020,15,INVSTG,3229,Juvenile,381,WWH,143,F,346
2020,15,INVSTG,3229,Juvenile,381,WWH,143,M,2880
2020,15,INVSTG,3229,Juvenile,381,WWH,143,X,3
2020,16,INVSTG,2169,19-30,728,API,53,F,349
2020,16,INVSTG,2169,19-30,728,API,53,M,1819
2020,16,INVSTG,2169,19-30,728,API,53,X,1
2020,16,INVSTG,2169,19-30,728,BLK,432,F,349
2020,16,INVSTG,2169,19-30,728,BLK,432,M,1819
2020,16,INVSTG,2169,19-30,728,BLK,432,X,1
2020,16,INVSTG,2169,19-30,728,I,4,F,349
2020,16,INVSTG,2169,19-30,728,I,4,M,1819
2020,16,INVSTG,2169,19-30,728,I,4,X,1
2020,16,INVSTG,2169,19-30,728,P,17,F,349
2020,16,INVSTG,2169,19-30,728,P,17,M,1819
2020,16,INVSTG,2169,19-30,728,P,17,X,1
2020,16,INVSTG,2169,19-30,728,WHI,1,F,349
2020,16,INVSTG,2169,19-30,728,WHI,1,M,1819
2020,16,INVSTG,2169,19-30,728,WHI,1,X,1
2020,16,INVSTG,2169,19-30,728,WHT,989,F,349
2020,16,INVSTG,2169,19-30,728,WHT,989,M,1819
2020,16,INVSTG,2169,19-30,728,WHT,989,X,1
2020,16,INVSTG,2169,19-30,728,WWH,673,F,349
2020,16,INVSTG,2169,19-30,728,WWH,673,M,1819
2020,16,INVSTG,2169,19-30,728,WWH,673,X,1
2020,16,INVSTG,2169,30-40,368,API,53,F,349
2020,16,INVSTG,2169,30-40,368,API,53,M,1819
2020,16,INVSTG,2169,30-40,368,API,53,X,1
2020,16,INVSTG,2169,30-40,368,BLK,432,F,349
2020,16,INVSTG,2169,30-40,368,BLK,432,M,1819
2020,16,INVSTG,2169,30-40,368,BLK,432,X,1
2020,16,INVSTG,2169,30-40,368,I,4,F,349
2020,16,INVSTG,2169,30-40,368,I,4,M,1819
2020,16,INVSTG,2169,30-40,368,I,4,X,1
2020,16,INVSTG,2169,30-40,368,P,17,F,349
2020,16,INVSTG,2169,30-40,368,P,17,M,1819
2020,16,INVSTG,2169,30-40,368,P,17,X,1
2020,16,INVSTG,2169,30-40,368,WHI,1,F,349
2020,16,INVSTG,2169,30-40,368,WHI,1,M,1819
2020,16,INVSTG,2169,30-40,368,WHI,1,X,1
2020,16,INVSTG,2169,30-40,368,WHT,989,F,349
2020,16,INVSTG,2169,30-40,368,WHT,989,M,1819
2020,16,INVSTG,2169,30-40,368,WHT,989,X,1
2020,16,INVSTG,2169,30-40,368,WWH,673,F,349
2020,16,INVSTG,2169,30-40,368,WWH,673,M,1819
2020,16,INVSTG,2169,30-40,368,WWH,673,X,1
2020,16,INVSTG,2169,40-50,337,API,53,F,349
2020,16,INVSTG,2169,40-50,337,API,53,M,1819
2020,16,INVSTG,2169,40-50,337,API,53,X,1
2020,16,INVSTG,2169,40-50,337,BLK,432,F,349
2020,16,INVSTG,2169,40-50,337,BLK,432,M,1819
2020,16,INVSTG,2169,40-50,337,BLK,432,X,1
2020,16,INVSTG,2169,40-50,337,I,4,F,349
2020,16,INVSTG,2169,40-50,337,I,4,M,1819
2020,16,INVSTG,2169,40-50,337,I,4,X,1
2020,16,INVSTG,2169,40-50,337,P,17,F,349
2020,16,INVSTG,2169,40-50,337,P,17,M,1819
2020,16,INVSTG,2169,40-50,337,P,17,X,1
2020,16,INVSTG,2169,40-50,337,WHI,1,F,349
2020,16,INVSTG,2169,40-50,337,WHI,1,M,1819
2020,16,INVSTG,2169,40-50,337,WHI,1,X,1
2020,16,INVSTG,2169,40-50,337,WHT,989,F,349
2020,16,INVSTG,2169,40-50,337,WHT,989,M,1819
2020,16,INVSTG,2169,40-50,337,WHT,989,X,1
2020,16,INVSTG,2169,40-50,337,WWH,673,F,349
2020,16,INVSTG,2169,40-50,337,WWH,673,M,1819
2020,16,INVSTG,2169,40-50,337,WWH,673,X,1
2020,16,INVSTG,2169,50-60,259,API,53,F,349
2020,16,INVSTG,2169,50-60,259,API,53,M,1819
2020,16,INVSTG,2169,50-60,259,API,53,X,1
2020,16,INVSTG,2169,50-60,259,BLK,432,F,349
2020,16,INVSTG,2169,50-60,259,BLK,432,M,1819
2020,16,INVSTG,2169,50-60,259,BLK,432,X,1
2020,16,INVSTG,2169,50-60,259,I,4,F,349
2020,16,INVSTG,2169,50-60,259,I,4,M,1819
2020,16,INVSTG,2169,50-60,259,I,4,X,1
2020,16,INVSTG,2169,50-60,259,P,17,F,349
2020,16,INVSTG,2169,50-60,259,P,17,M,1819
2020,16,INVSTG,2169,50-60,259,P,17,X,1
2020,16,INVSTG,2169,50-60,259,WHI,1,F,349
2020,16,INVSTG,2169,50-60,259,WHI,1,M,1819
2020,16,INVSTG,2169,50-60,259,WHI,1,X,1
2020,16,INVSTG,2169,50-60,259,WHT,989,F,349
2020,16,INVSTG,2169,50-60,259,WHT,989,M,1819
2020,16,INVSTG,2169,50-60,259,WHT,989,X,1
2020,16,INVSTG,2169,50-60,259,WWH,673,F,349
2020,16,INVSTG,2169,50-60,259,WWH,673,M,1819
2020,16,INVSTG,2169,50-60,259,WWH,673,X,1
2020,16,INVSTG,2169,60 or older,106,API,53,F,349
2020,16,INVSTG,2169,60 or older,106,API,53,M,1819
2020,16,INVSTG,2169,60 or older,106,API,53,X,1
2020,16,INVSTG,2169,60 or older,106,BLK,432,F,349
2020,16,INVSTG,2169,60 or older,106,BLK,432,M,1819
2020,16,INVSTG,2169,60 or older,106,BLK,432,X,1
2020,16,INVSTG,2169,60 or older,106,I,4,F,349
2020,16,INVSTG,2169,60 or older,106,I,4,M,1819
2020,16,INVSTG,2169,60 or older,106,I,4,X,1
2020,16,INVSTG,2169,60 or older,106,P,17,F,349
2020,16,INVSTG,2169,60 or older,106,P,17,M,1819
2020,16,INVSTG,2169,60 or older,106,P,17,X,1
2020,16,INVSTG,2169,60 or older,106,WHI,1,F,349
2020,16,INVSTG,2169,60 or older,106,WHI,1,M,1819
2020,16,INVSTG,2169,60 or older,106,WHI,1,X,1
2020,16,INVSTG,2169,60 or older,106,WHT,989,F,349
2020,16,INVSTG,2169,60 or older,106,WHT,989,M,1819
2020,16,INVSTG,2169,60 or older,106,WHT,989,X,1
2020,16,INVSTG,2169,60 or older,106,WWH,673,F,349
2020,16,INVSTG,2169,60 or older,106,WWH,673,M,1819
2020,16,INVSTG,2169,60 or older,106,WWH,673,X,1
2020,16,INVSTG,2169,Juvenile,371,API,53,F,349
2020,16,INVSTG,2169,Juvenile,371,API,53,M,1819
2020,16,INVSTG,2169,Juvenile,371,API,53,X,1
2020,16,INVSTG,2169,Juvenile,371,BLK,432,F,349
2020,16,INVSTG,2169,Juvenile,371,BLK,432,M,1819
2020,16,INVSTG,2169,Juvenile,371,BLK,432,X,1
2020,16,INVSTG,2169,Juvenile,371,I,4,F,349
2020,16,INVSTG,2169,Juvenile,371,I,4,M,1819
2020,16,INVSTG,2169,Juvenile,371,I,4,X,1
2020,16,INVSTG,2169,Juvenile,371,P,17,F,349
2020,16,INVSTG,2169,Juvenile,371,P,17,M,1819
2020,16,INVSTG,2169,Juvenile,371,P,17,X,1
2020,16,INVSTG,2169,Juvenile,371,WHI,1,F,349
2020,16,INVSTG,2169,Juvenile,371,WHI,1,M,1819
2020,16,INVSTG,2169,Juvenile,371,WHI,1,X,1
2020,16,INVSTG,2169,Juvenile,371,WHT,989,F,349
2020,16,INVSTG,2169,Juvenile,371,WHT,989,M,1819
2020,16,INVSTG,2169,Juvenile,371,WHT,989,X,1
2020,16,INVSTG,2169,Juvenile,371,WWH,673,F,349
2020,16,INVSTG,2169,Juvenile,371,WWH,673,M,1819
2020,16,INVSTG,2169,Juvenile,371,WWH,673,X,1
2020,17,INVSTG,1546,19-30,683,API,55,F,252
2020,17,INVSTG,1546,19-30,683,API,55,M,1294
2020,17,INVSTG,1546,19-30,683,BLK,268,F,252
2020,17,INVSTG,1546,19-30,683,BLK,268,M,1294
2020,17,INVSTG,1546,19-30,683,I,1,F,252
2020,17,INVSTG,1546,19-30,683,I,1,M,1294
2020,17,INVSTG,1546,19-30,683,P,10,F,252
2020,17,INVSTG,1546,19-30,683,P,10,M,1294
2020,17,INVSTG,1546,19-30,683,WHT,300,F,252
2020,17,INVSTG,1546,19-30,683,WHT,300,M,1294
2020,17,INVSTG,1546,19-30,683,WWH,912,F,252
2020,17,INVSTG,1546,19-30,683,WWH,912,M,1294
2020,17,INVSTG,1546,30-40,276,API,55,F,252
2020,17,INVSTG,1546,30-40,276,API,55,M,1294
2020,17,INVSTG,1546,30-40,276,BLK,268,F,252
2020,17,INVSTG,1546,30-40,276,BLK,268,M,1294
2020,17,INVSTG,1546,30-40,276,I,1,F,252
2020,17,INVSTG,1546,30-40,276,I,1,M,1294
2020,17,INVSTG,1546,30-40,276,P,10,F,252
2020,17,INVSTG,1546,30-40,276,P,10,M,1294
2020,17,INVSTG,1546,30-40,276,WHT,300,F,252
2020,17,INVSTG,1546,30-40,276,WHT,300,M,1294
2020,17,INVSTG,1546,30-40,276,WWH,912,F,252
2020,17,INVSTG,1546,30-40,276,WWH,912,M,1294
2020,17,INVSTG,1546,40-50,164,API,55,F,252
2020,17,INVSTG,1546,40-50,164,API,55,M,1294
2020,17,INVSTG,1546,40-50,164,BLK,268,F,252
2020,17,INVSTG,1546,40-50,164,BLK,268,M,1294
2020,17,INVSTG,1546,40-50,164,I,1,F,252
2020,17,INVSTG,1546,40-50,164,I,1,M,1294
2020,17,INVSTG,1546,40-50,164,P,10,F,252
2020,17,INVSTG,1546,40-50,164,P,10,M,1294
2020,17,INVSTG,1546,40-50,164,WHT,300,F,252
2020,17,INVSTG,1546,40-50,164,WHT,300,M,1294
2020,17,INVSTG,1546,40-50,164,WWH,912,F,252
2020,17,INVSTG,1546,40-50,164,WWH,912,M,1294
2020,17,INVSTG,1546,50-60,107,API,55,F,252
2020,17,INVSTG,1546,50-60,107,API,55,M,1294
2020,17,INVSTG,1546,50-60,107,BLK,268,F,252
2020,17,INVSTG,1546,50-60,107,BLK,268,M,1294
2020,17,INVSTG,1546,50-60,107,I,1,F,252
2020,17,INVSTG,1546,50-60,107,I,1,M,1294
2020,17,INVSTG,1546,50-60,107,P,10,F,252
2020,17,INVSTG,1546,50-60,107,P,10,M,1294
2020,17,INVSTG,1546,50-60,107,WHT,300,F,252
2020,17,INVSTG,1546,50-60,107,WHT,300,M,1294
2020,17,INVSTG,1546,50-60,107,WWH,912,F,252
2020,17,INVSTG,1546,50-60,107,WWH,912,M,1294
2020,17,INVSTG,1546,60 or older,28,API,55,F,252
2020,17,INVSTG,1546,60 or older,28,API,55,M,1294
2020,17,INVSTG,1546,60 or older,28,BLK,268,F,252
2020,17,INVSTG,1546,60 or older,28,BLK,268,M,1294
2020,17,INVSTG,1546,60 or older,28,I,1,F,252
2020,17,INVSTG,1546,60 or older,28,I,1,M,1294
2020,17,INVSTG,1546,60 or older,28,P,10,F,252
2020,17,INVSTG,1546,60 or older,28,P,10,M,1294
2020,17,INVSTG,1546,60 or older,28,WHT,300,F,252
2020,17,INVSTG,1546,60 or older,28,WHT,300,M,1294
2020,17,INVSTG,1546,60 or older,28,WWH,912,F,252
2020,17,INVSTG,1546,60 or older,28,WWH,912,M,1294
2020,17,INVSTG,1546,Juvenile,288,API,55,F,252
2020,17,INVSTG,1546,Juvenile,288,API,55,M,1294
2020,17,INVSTG,1546,Juvenile,288,BLK,268,F,252
2020,17,INVSTG,1546,Juvenile,288,BLK,268,M,1294
2020,17,INVSTG,1546,Juvenile,288,I,1,F,252
2020,17,INVSTG,1546,Juvenile,288,I,1,M,1294
2020,17,INVSTG,1546,Juvenile,288,P,10,F,252
2020,17,INVSTG,1546,Juvenile,288,P,10,M,1294
2020,17,INVSTG,1546,Juvenile,288,WHT,300,F,252
2020,17,INVSTG,1546,Juvenile,288,WHT,300,M,1294
2020,17,INVSTG,1546,Juvenile,288,WWH,912,F,252
2020,17,INVSTG,1546,Juvenile,288,WWH,912,M,1294
2020,18,GANGLTR,88,19-30,54,BLK,87,F,4
2020,18,GANGLTR,88,19-30,54,BLK,87,M,84
2020,18,GANGLTR,88,19-30,54,WHT,1,F,4
2020,18,GANGLTR,88,19-30,54,WHT,1,M,84
2020,18,GANGLTR,88,30-40,7,BLK,87,F,4
2020,18,GANGLTR,88,30-40,7,BLK,87,M,84
2020,18,GANGLTR,88,30-40,7,WHT,1,F,4
2020,18,GANGLTR,88,30-40,7,WHT,1,M,84
2020,18,GANGLTR,88,40-50,11,BLK,87,F,4
2020,18,GANGLTR,88,40-50,11,BLK,87,M,84
2020,18,GANGLTR,88,40-50,11,WHT,1,F,4
2020,18,GANGLTR,88,40-50,11,WHT,1,M,84
2020,18,GANGLTR,88,50-60,13,BLK,87,F,4
2020,18,GANGLTR,88,50-60,13,BLK,87,M,84
2020,18,GANGLTR,88,50-60,13,WHT,1,F,4
2020,18,GANGLTR,88,50-60,13,WHT,1,M,84
2020,18,GANGLTR,88,60 or older,3,BLK,87,F,4
2020,18,GANGLTR,88,60 or older,3,BLK,87,M,84
2020,18,GANGLTR,88,60 or older,3,WHT,1,F,4
2020,18,GANGLTR,88,60 or older,3,WHT,1,M,84
2020,18,INVSTG,2988,19-30,1457,API,38,F,431
2020,18,INVSTG,2988,19-30,1457,API,38,M,2557
2020,18,INVSTG,2988,19-30,1457,BLK,2123,F,431
2020,18,INVSTG,2988,19-30,1457,BLK,2123,M,2557
2020,18,INVSTG,2988,19-30,1457,I,11,F,431
2020,18,INVSTG,2988,19-30,1457,I,11,M,2557
2020,18,INVSTG,2988,19-30,1457,P,4,F,431
2020,18,INVSTG,2988,19-30,1457,P,4,M,2557
2020,18,INVSTG,2988,19-30,1457,WBH,1,F,431
2020,18,INVSTG,2988,19-30,1457,WBH,1,M,2557
2020,18,INVSTG,2988,19-30,1457,WHI,1,F,431
2020,18,INVSTG,2988,19-30,1457,WHI,1,M,2557
2020,18,INVSTG,2988,19-30,1457,WHT,393,F,431
2020,18,INVSTG,2988,19-30,1457,WHT,393,M,2557
2020,18,INVSTG,2988,19-30,1457,WWH,417,F,431
2020,18,INVSTG,2988,19-30,1457,WWH,417,M,2557
2020,18,INVSTG,2988,30-40,524,API,38,F,431
2020,18,INVSTG,2988,30-40,524,API,38,M,2557
2020,18,INVSTG,2988,30-40,524,BLK,2123,F,431
2020,18,INVSTG,2988,30-40,524,BLK,2123,M,2557
2020,18,INVSTG,2988,30-40,524,I,11,F,431
2020,18,INVSTG,2988,30-40,524,I,11,M,2557
2020,18,INVSTG,2988,30-40,524,P,4,F,431
2020,18,INVSTG,2988,30-40,524,P,4,M,2557
2020,18,INVSTG,2988,30-40,524,WBH,1,F,431
2020,18,INVSTG,2988,30-40,524,WBH,1,M,2557
2020,18,INVSTG,2988,30-40,524,WHI,1,F,431
2020,18,INVSTG,2988,30-40,524,WHI,1,M,2557
2020,18,INVSTG,2988,30-40,524,WHT,393,F,431
2020,18,INVSTG,2988,30-40,524,WHT,393,M,2557
2020,18,INVSTG,2988,30-40,524,WWH,417,F,431
2020,18,INVSTG,2988,30-40,524,WWH,417,M,2557
2020,18,INVSTG,2988,40-50,307,API,38,F,431
2020,18,INVSTG,2988,40-50,307,API,38,M,2557
2020,18,INVSTG,2988,40-50,307,BLK,2123,F,431
2020,18,INVSTG,2988,40-50,307,BLK,2123,M,2557
2020,18,INVSTG,2988,40-50,307,I,11,F,431
2020,18,INVSTG,2988,40-50,307,I,11,M,2557
2020,18,INVSTG,2988,40-50,307,P,4,F,431
2020,18,INVSTG,2988,40-50,307,P,4,M,2557
2020,18,INVSTG,2988,40-50,307,WBH,1,F,431
2020,18,INVSTG,2988,40-50,307,WBH,1,M,2557
2020,18,INVSTG,2988,40-50,307,WHI,1,F,431
2020,18,INVSTG,2988,40-50,307,WHI,1,M,2557
2020,18,INVSTG,2988,40-50,307,WHT,393,F,431
2020,18,INVSTG,2988,40-50,307,WHT,393,M,2557
2020,18,INVSTG,2988,40-50,307,WWH,417,F,431
2020,18,INVSTG,2988,40-50,307,WWH,417,M,2557
2020,18,INVSTG,2988,50-60,245,API,38,F,431
2020,18,INVSTG,2988,50-60,245,API,38,M,2557
2020,18,INVSTG,2988,50-60,245,BLK,2123,F,431
2020,18,INVSTG,2988,50-60,245,BLK,2123,M,2557
2020,18,INVSTG,2988,50-60,245,I,11,F,431
2020,18,INVSTG,2988,50-60,245,I,11,M,2557
2020,18,INVSTG,2988,50-60,245,P,4,F,431
2020,18,INVSTG,2988,50-60,245,P,4,M,2557
2020,18,INVSTG,2988,50-60,245,WBH,1,F,431
2020,18,INVSTG,2988,50-60,245,WBH,1,M,2557
2020,18,INVSTG,2988,50-60,245,WHI,1,F,431
2020,18,INVSTG,2988,50-60,245,WHI,1,M,2557
2020,18,INVSTG,2988,50-60,245,WHT,393,F,431
2020,18,INVSTG,2988,50-60,245,WHT,393,M,2557
2020,18,INVSTG,2988,50-60,245,WWH,417,F,431
2020,18,INVSTG,2988,50-60,245,WWH,417,M,2557
2020,18,INVSTG,2988,60 or older,110,API,38,F,431
2020,18,INVSTG,2988,60 or older,110,API,38,M,2557
2020,18,INVSTG,2988,60 or older,110,BLK,2123,F,431
2020,18,INVSTG,2988,60 or older,110,BLK,2123,M,2557
2020,18,INVSTG,2988,60 or older,110,I,11,F,431
2020,18,INVSTG,2988,60 or older,110,I,11,M,2557
2020,18,INVSTG,2988,60 or older,110,P,4,F,431
2020,18,INVSTG,2988,60 or older,110,P,4,M,2557
2020,18,INVSTG,2988,60 or older,110,WBH,1,F,431
2020,18,INVSTG,2988,60 or older,110,WBH,1,M,2557
2020,18,INVSTG,2988,60 or older,110,WHI,1,F,431
2020,18,INVSTG,2988,60 or older,110,WHI,1,M,2557
2020,18,INVSTG,2988,60 or older,110,WHT,393,F,431
2020,18,INVSTG,2988,60 or older,110,WHT,393,M,2557
2020,18,INVSTG,2988,60 or older,110,WWH,417,F,431
2020,18,INVSTG,2988,60 or older,110,WWH,417,M,2557
2020,18,INVSTG,2988,Juvenile,345,API,38,F,431
2020,18,INVSTG,2988,Juvenile,345,API,38,M,2557
2020,18,INVSTG,2988,Juvenile,345,BLK,2123,F,431
2020,18,INVSTG,2988,Juvenile,345,BLK,2123,M,2557
2020,18,INVSTG,2988,Juvenile,345,I,11,F,431
2020,18,INVSTG,2988,Juvenile,345,I,11,M,2557
2020,18,INVSTG,2988,Juvenile,345,P,4,F,431
2020,18,INVSTG,2988,Juvenile,345,P,4,M,2557
2020,18,INVSTG,2988,Juvenile,345,WBH,1,F,431
2020,18,INVSTG,2988,Juvenile,345,WBH,1,M,2557
2020,18,INVSTG,2988,Juvenile,345,WHI,1,F,431
2020,18,INVSTG,2988,Juvenile,345,WHI,1,M,2557
2020,18,INVSTG,2988,Juvenile,345,WHT,393,F,431
2020,18,INVSTG,2988,Juvenile,345,WHT,393,M,2557
2020,18,INVSTG,2988,Juvenile,345,WWH,417,F,431
2020,18,INVSTG,2988,Juvenile,345,WWH,417,M,2557
2020,18,PRO,2,19-30,1,BLK,2,M,2
2020,18,PRO,2,30-40,1,BLK,2,M,2
2020,19,GANGLTR,89,19-30,48,BLK,88,F,2
2020,19,GANGLTR,89,19-30,48,BLK,88,M,87
2020,19,GANGLTR,89,19-30,48,WWH,1,F,2
2020,19,GANGLTR,89,19-30,48,WWH,1,M,87
2020,19,GANGLTR,89,30-40,12,BLK,88,F,2
2020,19,GANGLTR,89,30-40,12,BLK,88,M,87
2020,19,GANGLTR,89,30-40,12,WWH,1,F,2
2020,19,GANGLTR,89,30-40,12,WWH,1,M,87
2020,19,GANGLTR,89,40-50,3,BLK,88,F,2
2020,19,GANGLTR,89,40-50,3,BLK,88,M,87
2020,19,GANGLTR,89,40-50,3,WWH,1,F,2
2020,19,GANGLTR,89,40-50,3,WWH,1,M,87
2020,19,GANGLTR,89,50-60,4,BLK,88,F,2
2020,19,GANGLTR,89,50-60,4,BLK,88,M,87
2020,19,GANGLTR,89,50-60,4,WWH,1,F,2
2020,19,GANGLTR,89,50-60,4,WWH,1,M,87
2020,19,GANGLTR,89,60 or older,3,BLK,88,F,2
2020,19,GANGLTR,89,60 or older,3,BLK,88,M,87
2020,19,GANGLTR,89,60 or older,3,WWH,1,F,2
2020,19,GANGLTR,89,60 or older,3,WWH,1,M,87
2020,19,GANGLTR,89,Juvenile,19,BLK,88,F,2
2020,19,GANGLTR,89,Juvenile,19,BLK,88,M,87
2020,19,GANGLTR,89,Juvenile,19,WWH,1,F,2
2020,19,GANGLTR,89,Juvenile,19,WWH,1,M,87
2020,19,INVSTG,2466,19-30,890,API,60,F,365
2020,19,INVSTG,2466,19-30,890,API,60,M,2099
2020,19,INVSTG,2466,19-30,890,API,60,X,2
2020,19,INVSTG,2466,19-30,890,BLK,1360,F,365
2020,19,INVSTG,2466,19-30,890,BLK,1360,M,2099
2020,19,INVSTG,2466,19-30,890,BLK,1360,X,2
2020,19,INVSTG,2466,19-30,890,I,18,F,365
2020,19,INVSTG,2466,19-30,890,I,18,M,2099
2020,19,INVSTG,2466,19-30,890,I,18,X,2
2020,19,INVSTG,2466,19-30,890,P,10,F,365
2020,19,INVSTG,2466,19-30,890,P,10,M,2099
2020,19,INVSTG,2466,19-30,890,P,10,X,2
2020,19,INVSTG,2466,19-30,890,WBH,1,F,365
2020,19,INVSTG,2466,19-30,890,WBH,1,M,2099
2020,19,INVSTG,2466,19-30,890,WBH,1,X,2
2020,19,INVSTG,2466,19-30,890,WHI,3,F,365
2020,19,INVSTG,2466,19-30,890,WHI,3,M,2099
2020,19,INVSTG,2466,19-30,890,WHI,3,X,2
2020,19,INVSTG,2466,19-30,890,WHT,551,F,365
2020,19,INVSTG,2466,19-30,890,WHT,551,M,2099
2020,19,INVSTG,2466,19-30,890,WHT,551,X,2
2020,19,INVSTG,2466,19-30,890,WWH,463,F,365
2020,19,INVSTG,2466,19-30,890,WWH,463,M,2099
2020,19,INVSTG,2466,19-30,890,WWH,463,X,2
2020,19,INVSTG,2466,30-40,469,API,60,F,365
2020,19,INVSTG,2466,30-40,469,API,60,M,2099
2020,19,INVSTG,2466,30-40,469,API,60,X,2
2020,19,INVSTG,2466,30-40,469,BLK,1360,F,365
2020,19,INVSTG,2466,30-40,469,BLK,1360,M,2099
2020,19,INVSTG,2466,30-40,469,BLK,1360,X,2
2020,19,INVSTG,2466,30-40,469,I,18,F,365
2020,19,INVSTG,2466,30-40,469,I,18,M,2099
2020,19,INVSTG,2466,30-40,469,I,18,X,2
2020,19,INVSTG,2466,30-40,469,P,10,F,365
2020,19,INVSTG,2466,30-40,469,P,10,M,2099
2020,19,INVSTG,2466,30-40,469,P,10,X,2
2020,19,INVSTG,2466,30-40,469,WBH,1,F,365
2020,19,INVSTG,2466,30-40,469,WBH,1,M,2099
2020,19,INVSTG,2466,30-40,469,WBH,1,X,2
2020,19,INVSTG,2466,30-40,469,WHI,3,F,365
2020,19,INVSTG,2466,30-40,469,WHI,3,M,2099
2020,19,INVSTG,2466,30-40,469,WHI,3,X,2
2020,19,INVSTG,2466,30-40,469,WHT,551,F,365
2020,19,INVSTG,2466,30-40,469,WHT,551,M,2099
2020,19,INVSTG,2466,30-40,469,WHT,551,X,2
2020,19,INVSTG,2466,30-40,469,WWH,463,F,365
2020,19,INVSTG,2466,30-40,469,WWH,463,M,2099
2020,19,INVSTG,2466,30-40,469,WWH,463,X,2
2020,19,INVSTG,2466,40-50,320,API,60,F,365
2020,19,INVSTG,2466,40-50,320,API,60,M,2099
2020,19,INVSTG,2466,40-50,320,API,60,X,2
2020,19,INVSTG,2466,40-50,320,BLK,1360,F,365
2020,19,INVSTG,2466,40-50,320,BLK,1360,M,2099
2020,19,INVSTG,2466,40-50,320,BLK,1360,X,2
2020,19,INVSTG,2466,40-50,320,I,18,F,365
2020,19,INVSTG,2466,40-50,320,I,18,M,2099
2020,19,INVSTG,2466,40-50,320,I,18,X,2
2020,19,INVSTG,2466,40-50,320,P,10,F,365
2020,19,INVSTG,2466,40-50,320,P,10,M,2099
2020,19,INVSTG,2466,40-50,320,P,10,X,2
2020,19,INVSTG,2466,40-50,320,WBH,1,F,365
2020,19,INVSTG,2466,40-50,320,WBH,1,M,2099
2020,19,INVSTG,2466,40-50,320,WBH,1,X,2
2020,19,INVSTG,2466,40-50,320,WHI,3,F,365
2020,19,INVSTG,2466,40-50,320,WHI,3,M,2099
2020,19,INVSTG,2466,40-50,320,WHI,3,X,2
2020,19,INVSTG,2466,40-50,320,WHT,551,F,365
2020,19,INVSTG,2466,40-50,320,WHT,551,M,2099
2020,19,INVSTG,2466,40-50,320,WHT,551,X,2
2020,19,INVSTG,2466,40-50,320,WWH,463,F,365
2020,19,INVSTG,2466,40-50,320,WWH,463,M,2099
2020,19,INVSTG,2466,40-50,320,WWH,463,X,2
2020,19,INVSTG,2466,50-60,370,API,60,F,365
2020,19,INVSTG,2466,50-60,370,API,60,M,2099
2020,19,INVSTG,2466,50-60,370,API,60,X,2
2020,19,INVSTG,2466,50-60,370,BLK,1360,F,365
2020,19,INVSTG,2466,50-60,370,BLK,1360,M,2099
2020,19,INVSTG,2466,50-60,370,BLK,1360,X,2
2020,19,INVSTG,2466,50-60,370,I,18,F,365
2020,19,INVSTG,2466,50-60,370,I,18,M,2099
2020,19,INVSTG,2466,50-60,370,I,18,X,2
2020,19,INVSTG,2466,50-60,370,P,10,F,365
2020,19,INVSTG,2466,50-60,370,P,10,M,2099
2020,19,INVSTG,2466,50-60,370,P,10,X,2
2020,19,INVSTG,2466,50-60,370,WBH,1,F,365
2020,19,INVSTG,2466,50-60,370,WBH,1,M,2099
2020,19,INVSTG,2466,50-60,370,WBH,1,X,2
2020,19,INVSTG,2466,50-60,370,WHI,3,F,365
2020,19,INVSTG,2466,50-60,370,WHI,3,M,2099
2020,19,INVSTG,2466,50-60,370,WHI,3,X,2
2020,19,INVSTG,2466,50-60,370,WHT,551,F,365
2020,19,INVSTG,2466,50-60,370,WHT,551,M,2099
2020,19,INVSTG,2466,50-60,370,WHT,551,X,2
